ref,line_index
"Od Yosef Chai; Halakhot, Bamidbar 14:2",1304
"Od Yosef Chai; Halakhot, Bamidbar 14:3",1305
"Od Yosef Chai; Halakhot, Bamidbar 15:1",1307
"Od Yosef Chai; Halakhot, Bamidbar 15:2",1308
"Od Yosef Chai; Halakhot, Bamidbar 16:1",1310
"Od Yosef Chai; Halakhot, Bamidbar 16:2",1311
"Od Yosef Chai; Halakhot, Bamidbar 17:1",1313
"Od Yosef Chai; Halakhot, Shoftim 1:1",1316
"Od Yosef Chai; Halakhot, Shoftim 2:1",1318
"Od Yosef Chai; Halakhot, Shoftim 3:1",1320
"Od Yosef Chai; Halakhot, Shoftim 3:2",1321
"Od Yosef Chai; Halakhot, Shoftim 4:1",1323
"Od Yosef Chai; Halakhot, Shoftim 5:1",1325
"Od Yosef Chai; Halakhot, Shoftim 6:1",1327
"Od Yosef Chai; Halakhot, Shoftim 6:2",1328
"Od Yosef Chai; Halakhot, Shoftim 7:1",1330
"Od Yosef Chai; Halakhot, Shoftim 7:2",1331
"Od Yosef Chai; Halakhot, Shoftim 8:1",1333
"Od Yosef Chai; Halakhot, Shoftim 8:2",1334
"Od Yosef Chai; Halakhot, Shoftim 8:3",1335
"Od Yosef Chai; Halakhot, Shoftim 9:1",1337
"Od Yosef Chai; Halakhot, Shoftim 10:1",1339
"Od Yosef Chai; Halakhot, Shoftim 10:2",1340
"Od Yosef Chai; Halakhot, Shoftim 11:1",1342
"Od Yosef Chai; Halakhot, Shoftim 12:1",1344
"Od Yosef Chai; Halakhot, Shoftim 13:1",1346
"Od Yosef Chai; Halakhot, Shoftim 14:1",1348
"Od Yosef Chai; Halakhot, Shoftim 15:1",1350
"Od Yosef Chai; Halakhot, Shoftim 16:1",1352
"Od Yosef Chai; Halakhot, Shoftim 17:1",1354
"Od Yosef Chai; Halakhot, Shoftim 18:1",1356
"Od Yosef Chai; Halakhot, Shoftim 19:1",1358
"Od Yosef Chai; Halakhot, Shoftim 20:1",1360
"Od Yosef Chai; Halakhot, Shoftim 21:1",1362
"Od Yosef Chai; Halakhot, Shoftim 21:2",1363
"Od Yosef Chai; Halakhot, Shoftim 22:1",1365
"Od Yosef Chai; Halakhot, Shoftim 22:2",1366
"Od Yosef Chai; Halakhot, Shoftim 22:3",1367
"Od Yosef Chai; Halakhot, Shoftim 22:4",1368
"Od Yosef Chai; Halakhot, Shoftim 22:5",1369
"Od Yosef Chai; Halakhot, Shoftim 22:6",1370
"Od Yosef Chai; Halakhot, Shoftim 23:1",1372
"Od Yosef Chai; Halakhot, Shoftim 23:2",1373
"Od Yosef Chai; Halakhot, Shoftim 24:1",1375
"Od Yosef Chai; Halakhot, Shoftim 24:2",1376
"Od Yosef Chai; Halakhot, Shoftim 24:3",1377
"Od Yosef Chai; Halakhot, Shoftim 25:1",1379
"Od Yosef Chai; Halakhot, Shoftim 26:1",1381
"Od Yosef Chai; Halakhot, Shoftim 27:1",1383
"Od Yosef Chai; Halakhot, Shoftim 28:1",1385
"Od Yosef Chai; Halakhot, Shoftim 29:1",1387
"Od Yosef Chai; Halakhot, Shoftim 30:1",1389
"Od Yosef Chai; Halakhot, Shoftim 31:1",1391
"Od Yosef Chai; Halakhot, Shoftim 31:2",1392
"Od Yosef Chai; Halakhot, Shoftim 31:3",1393
"Od Yosef Chai; Halakhot, Shoftim 32:1",1395
"Od Yosef Chai; Halakhot, Shoftim 32:2",1396
"Od Yosef Chai; Halakhot, Shoftim 33:1",1398
"Od Yosef Chai; Halakhot, Shoftim 33:2",1399
"Od Yosef Chai; Halakhot, Shoftim 33:3",1400
"Od Yosef Chai; Halakhot, Shoftim 34:1",1402
"Od Yosef Chai; Halakhot, Shoftim 35:1",1404
"Od Yosef Chai; Halakhot, Shoftim 36:1",1406
"Od Yosef Chai; Halakhot, Shoftim 36:2",1407
"Od Yosef Chai; Halakhot, Shoftim 37:1",1409
"Od Yosef Chai; Halakhot, Shoftim 38:1",1411
"Od Yosef Chai; Halakhot, Shoftim 39:1",1413
"Od Yosef Chai; Halakhot, Shoftim 40:1",1415
"Od Yosef Chai; Halakhot, Shoftim 41:1",1417
"Od Yosef Chai; Halakhot, Shoftim 42:1",1419
"Od Yosef Chai; Halakhot, Shoftim 43:1",1421
"Od Yosef Chai; Halakhot, Shoftim 44:1",1423
"Od Yosef Chai; Halakhot, Shoftim 44:2",1424
"Od Yosef Chai; Halakhot, Shoftim 45:1",1426
"Od Yosef Chai; Halakhot, Shoftim 46:1",1428
"Od Yosef Chai; Halakhot, Shoftim 47:1",1430
"Od Yosef Chai; Halakhot, Shoftim 47:2",1431
"Od Yosef Chai; Halakhot, Shoftim 47:3",1432
"Od Yosef Chai; Halakhot, Shoftim 48:1",1434
"Od Yosef Chai; Halakhot, Shoftim 48:2",1435
"Od Yosef Chai; Halakhot, Shoftim 49:1",1437
"Od Yosef Chai; Halakhot, Shoftim 50:1",1439
"Od Yosef Chai; Halakhot, Shoftim 50:2",1440
"Od Yosef Chai; Halakhot, Shoftim 51:1",1442
"Od Yosef Chai; Halakhot, Shoftim 51:2",1443
"Od Yosef Chai; Halakhot, Shoftim 51:3",1444
"Od Yosef Chai; Halakhot, Shoftim 51:4",1445
"Od Yosef Chai; Halakhot, Shoftim 51:5",1446
"Od Yosef Chai; Halakhot, Shoftim 51:6",1447
"Od Yosef Chai; Halakhot, Shoftim 51:7",1448
"Od Yosef Chai; Halakhot, Shoftim 51:8",1449
"Od Yosef Chai; Halakhot, Shoftim 51:9",1450
"Od Yosef Chai; Halakhot, Shoftim 51:10",1451
"Od Yosef Chai; Halakhot, Shoftim 51:11",1452
"Od Yosef Chai; Halakhot, Shoftim 51:12",1453
"Od Yosef Chai; Halakhot, Shoftim 51:13",1454
